"Namespace","Key","SourceString","LocalizedString"
"st_attributes","list_attribute_category_pet_and_summon_stats","Pet and Summon Stats","Прислужники"
"st_attributes","list_attribute_category_damage_factors","Damage Factors","Множители урона"
"st_attributes","list_attribute_category_requirement_reductions","Requirement Reductions","Снижение требований"
"st_attributes","list_attribute_category_ailment_resistances","Ailment Resistances","Сопротивления хворям"
"st_attributes","list_attribute_category_ailments","Ailments","Хвори"
"st_attributes","list_attribute_category_offensive_stats","Offensive Stats","Атакующие"
"st_attributes","attribute_current_gold","Current Gold","Текущее золото"
"st_attributes","attribute_highest_gold_count","Highest Gold Count","Наивысшее количество золота"
"st_attributes","attribute_experience_gain_rate","XP Gain Rate","Скорость получения опыта"
"st_attributes","attribute_time_played","Time Played","Время игры"
"st_attributes","attribute_number_of_deaths","Number of Deaths","Число смертей"
"st_attributes","attribute_time_since_last_death","Time Since Last Death","Время с последней смерти"
"st_attributes","attribute_highest_single_damage_taken","Highest Single Damage Taken","Сильнейший полученный урон"
"st_attributes","attribute_monsters_killed","Enemies Killed","Убито противников"
"st_attributes","attribute_greatest_monster_killed","Strongest Enemy Killed","Сильнейший убитый враг"
"st_attributes","attribute_greatest_monster_killed_format","{MonsterName} (Lv {Level})","{MonsterName} (Ур. {Level})"
"st_attributes","attribute_highest_single_damage_dealt","Highest Single Dmg. Dealt","Сильнейший урон"
"st_attributes","attribute_highest_damage_over_time_dealt","Highest DoT Dealt","Сильнейший периодический урон"
"st_attributes","attribute_extra_damage_vs","Extra Damage vs","Доп. урон против"
"st_attributes","attribute_damage_reduction_from","Damage Reduction from","Снижение урона от"
"st_attributes","attributes_main","Main Attributes","Основные аттрибуты"
"st_attributes","attributes_secondary","Secondary Attributes","Вторичные атрибуты"
"st_attributes","attributes_main_description","Main Attributes can be developed to make you more capable in a given area.","Основные атрибуты можно развивать, чтобы сделать вас более способным в той или иной области."
"st_attributes","attributes_secondary_description","Each represents a combination of two Main Attributes, and mainly improves related Damage.","Каждый из них представляет собой комбинацию двух основных атрибутов."
"st_attributes","attribute_agility_abbreviation","Agi","Лов"
"st_attributes","attribute_knowledge_abbreviation","Knl","Инт"
"st_attributes","attribute_might_avbbreviation","Mgt","Сил"
"st_attributes","attribute_vigor_abbreviation","Vig","Жив"
"st_attributes","attribute_cunning_abbreviation","Cun","Ков"
"st_attributes","attribute_fitness_abbreviation","Fit","Хра"
"st_attributes","attribute_resolve_abbreviation","Rsv","Реш"
"st_attributes","attributes_level_unlocks","Development","Развитие"
"st_attributes","attribute_barrier_max","Maximum Barrier","Предел барьера"
"st_attributes","attribute_rage_minmax","Rage (Min/Max)","Ярость (Мин/Макс)"
"st_attributes","attribute_glancing_blow_dmg_reduction","Glancing Melee Hit Damage","Урон скользящих ударов"
"st_attributes","attribute_inital_points","Base Points","Базовые очки"
"st_attributes","attribute_invested_points","Invested Points","Вложенные очки"
"st_attributes","attribute_mana_reserved","Reserved Energy","Занятая энергия"
"st_attributes","attribute_glancing_projectile_dmg_reduction","Glancing Projectile Hit Damage","Урон скользящих снарядов"
"st_attributes","attribute_points_from_equipment","Points From Equipment","От экипировки"
"st_attributes","attribute_critical_damage","Critical Damage","Критический урон"
"st_attributes","attribute_super_critical_damage","Super Critical Damage","Ультра-крит. урон"
"st_attributes","attribute_resistance_vitalitydrain","Vitality Resistance","Сопр. здоровью"
"st_attributes","attribute_resistance_format","{0}%","{0}%"
"st_attributes","attribute_resistance_format_capped","{0}% ({1}%)","{0}% ({1}%)"
"st_attributes","attribute_cc_stunned","Stunned","Оглушение"
"st_attributes","attribute_cc_impairment","Impairment","Недуг"
"st_attributes","attribute_time_format","{hours}:{minutes} h","{hours}:{minutes} ч"
"st_attributes","attribute_time_lt_minute_value","< 1 min","< 1 мин."
"st_attributes","attribute_energy_cost","Energy Cost","Расход энергии"
"st_attributes","attribute_glancing_blow_title","Glancing Melee Hit","Скользящий удар"
"st_attributes","attribute_glancing_projectile_title","Glancing Projectile Hit","Скользящий снаряд"
"st_attributes","attribute_glancing_chance","Chance","Шанс"
"st_attributes","attribute_glancing_dmg_reduction","Damage Reduction","Снижение урона"
"st_bug_reporter","title","Bug Report","Сообщение об ошибке"
"st_bug_reporter","summary","Summary","Сводка"
"st_bug_reporter","description","Description","Описание"
"st_bug_reporter","repro_rate","Reproduction Rate","Легкость воспроизведения ошибки"
"st_bug_reporter","bug_type","Bug Type","Тип ошибки"
"st_bug_reporter","send_error_description","Failed to send bug report to THQ Nordic.\r\n{detail_error}","Не удалось отправить сообщение об ошибке для THQ Nordic.\r\n{detail_error}"
"st_bug_reporter","send_error_title","Bug Report Error","Ошибка при отправке"
"st_bug_reporter","error_reason_failed_to_connect","Failed to connect or authenticate.\r\nRetry?","Не удалось подключиться или пройти аутентификацию.\r\nПопробовать снова?"
