Namespace,Key,SourceString,LocalizedString
ARTICY,DFr_9DFB2791_0x0100012100004DC7.Text,What happened to him while I was gone?,"Что с ним случилось, пока меня не было?"
ARTICY,DFr_78F23537_0x01000121000068EC.Text,How did we get roped into protecting this merchant again?,Как мы снова оказались втянуты в защиту этого торговца?
ARTICY,DFr_CD5EE849_0x010001210000690C.Text,"Drachmae, remember?","Драхмы, помнишь?"
ARTICY,DFr_BE52238C_0x0100012100006913.Text,Money! Who cares about money?,Деньги! Кто заботится о деньгах?
ARTICY,DFr_5335260E_0x010001210000691A.Text,I don't care about money. Just what it can buy.,"Меня не волнуют деньги. Только то, что на них можно купить."
ARTICY,DFr_3731D245_0x010001260000A2B2.Text,"Lousy road. Can't wait to leave this gods-forsaken coast behind me. You wouldn't happen to have a spare axle, would you?","Паршивая дорога. Не могу дождаться, когда оставлю это забытое богами побережье позади. У тебя случайно нет запасной оси?"
ARTICY,DFr_9EDAF166_0x0100012100006157.Text,Ugh. The mist from the waterfall got my clothes wet.,Угх. Туман от водопада намочил мою одежду.
ARTICY,Dlg_E7A31598_0x010001260000A143.Text,Trade,Торговать
ARTICY,Dlg_41B27BF3_0x010001260000A14E.Text,Goodbye,Попрощаться
ARTICY,Dlg_FACB0848_0x01000121000068DD.Text,Sorry. Left it in my other pouch.,"Прости, оставил в другой сумке."
ARTICY,DFr_5D528D5B_0x010001260000A2B8.Text,"Funny. Well, if you want to buy something, let me know.","Смешно. Ну, если захочешь что-нибудь купить, дай мне знать."
ARTICY,DFr_881FF4E8_0x01000121000051F5.Text,You may pass.,Можешь пройти.
ARTICY,DFr_130BD3A8_0x0100012100004FDA.Text,"Stay back. The elevator is off-limits except to militia. Got a problem with it, talk to Lochagos Rizon.","Не подходи. Пользоваться лифтом запрещено всем, кроме ополченцев. Если у тебя какие-то проблемы, поговори с лохагосом Ризоном."
ARTICY,DFr_961A4007_0x0100012100004FEA.Text,Didn't you hear my partner? Only the militia is allowed down the elevator.,Разве ты не слышал мою напарницу? Только ополченцам разрешено спускаться на лифте.
ARTICY,Dlg_33AF0FA7_0x0100012100004FF1.Text,I need to get to the temple of Glaukos.,Мне нужно попасть в храм Главка.
ARTICY,DFr_91CE410A_0x0100012100004FF9.Text,"I don't care if you <i>are</> Glaukos! If you have a problem with the rule, take it up with Lochagos Rizon.","Мне будет все равно, даже если ты <i>и есть</> сам Главк! Если у тебя проблемы с этим правилом, обратись к лохагосу Ризону."
ARTICY,DFr_ED6D359C_0x0100012100005000.Text,Things below must be dire if they're not allowing anyone out of the village. Let's speak to this Rizon.,"Должно быть, дела внизу совсем плохи, если они никого не выпускают из деревни. Давай поговорим с этим Ризоном."
ARTICY,DFr_E8B17164_0x010001210000703E.Text,Hey there! You look like you've seen your share of action!,"Эй, там! Ты выглядишь как тот, кто уже повидал всякое!"
ARTICY,DFr_BA64356A_0x010001210000704F.Text,The militia is always looking for new recruits. Care to help against the ichthian threat?,Ополчение всегда ищет новобранцев. Хочешь помочь в борьбе с ихтианской угрозой?
ARTICY,DFr_4957437C_0x010001210000705C.Text,Talk to Lochagos Rizon in the militia quarter. We need strong fighters to drive back the fish-men.,"Поговори с лохагосом Ризоном в квартале ополченцев. Нам нужны сильные бойцы, чтобы оттеснить рыболюдей."
ARTICY,DFr_1F7CAF52_0x0100012100005023.Text,Any word from Glaukos's temple?,Есть новости из храма Главка?
ARTICY,DFr_AEA9F562_0x010001210000502A.Text,None yet.,Пока нет.
ARTICY,DFr_DA2BA878_0x0100012100005031.Text,Report back to me the second you hear something.,"Сообщи мне в ту же секунду, как только что-нибудь узнаешь."
ARTICY,DFr_D43203D4_0x0100012100005039.Text,"Yes, sir!","Да, сэр!"
ARTICY,DFr_3148D8BE_0x0100012100005041.Text,Let me guess. You were some big shot on your farm. Killed a boar maybe. And now you want to sign up for the militia.,"Позволь-ка угадать. Ты был большой шишкой на своей ферме. Может, убивал кабана. А теперь хочешь записаться в ополчение."
ARTICY,Dlg_79FFD16A_0x010001210000506B.Text,"Yes, I need to get down the elevator.","Да, мне нужно спуститься на лифте."
ARTICY,DFr_A0EB8A85_0x0100012100005089.Text,"Alright, then. Let's see what you're made of. We caged an ichthian brute over there. Let's see how well you fight.","Ну что ж. Посмотрим, на что ты способен. Мы посадили в клетку ихтиана-дикаря. Посмотрим, как хорошо ты будешь драться."
ARTICY,Dlg_566FC10F_0x010001210000504E.Text,"I'm trying to reach Glaukos's temple, actually.",Вообще-то я пытаюсь добраться до храма Главка.
ARTICY,DFr_48692D7F_0x0100012100005056.Text,You're not reaching anywhere. Only the militia have my permission to use the elevator to leave Pyrgos.,"Ты никуда не доберешься. Только ополченцы могут пользоваться лифтом, чтобы покинуть Пиргос."
ARTICY,DFr_0715C343_0x010001210000505D.Text,"I won't risk the lives of any more villagers, and I can't spare the soldiers to protect anyone who can't fight for themselves.","Я не хочу больше рисковать жизнями жителей деревни и не могу выделить солдат для защиты тех, кто не может сражаться сам."
ARTICY,Dlg_17622D36_0x0100012100005079.Text,I can fight.,Я могу сражаться.
ARTICY,DFr_7134A865_0x0100012100005081.Text,Can you? Prove it. We caged an ichthian brute over there. Show me what you can do.,"А вы можете? Докажи. Мы посадили в клетку ихтианскую скотину. Покажи мне, на что ты способен."
ARTICY,DFr_F051534D_0x0100012100005211.Text,Fleeing? What a disappointment.,Убегаешь? Какое разочарование.
ARTICY,DFr_90C4AFEC_0x01000121000050B9.Text,I've seen enough.,Достаточно.
ARTICY,DFr_8A75CD9C_0x01000121000050C1.Text,"That technique... I'm sorry I mistook you for a common traveler. Tell me, soldier, who trained you?","Эта техника... Прости, что принял тебя за обычного путешественника. Скажи мне, солдат, кто тебя обучал?"
ARTICY,Dlg_845A8966_0x0100012100005122.Text,My mentor...,Моя наставница...
ARTICY,DFr_775B25BE_0x010001210000512A.Text,Aristonoe? Not Aristonoe of Sparta? I thought she disappeared when... Never mind that.,"Аристоноя? Не Аристоноя из Спарты? Я думал, она исчезла, когда... Неважно."
ARTICY,DFr_79B683F4_0x01000121000050C8.Text,Congratulations. You're officially part of the Pyrgos militia. This brooch will identify you to other militia members.,Поздравляю. Ты официально вступил в ополчение Пиргоса. Эта брошь будет опознавать тебя в качестве ополченца.
ARTICY,DFr_895EE5D7_0x01000121000050CF.Text,Sir! A message from Glaukos's temple. Ichthians attacked. It's been overrun!,Сэр! Сообщение из храма Главка. Ихтиане напали. Он захвачен!
ARTICY,DFr_902A5FE4_0x01000121000050D6.Text,Damn it. As you can see we're losing ground out there. Get to the farmlands and drive those ichthians to their graves!,"Проклятье. Как ты видишь, мы сдаем позиции. Отправляйся на фермы и загони этих ихтианов в могилу!"
ARTICY,DFr_CC37A6A8_0x010001210000706A.Text,Who do we have close to the temple?,Кто у нас есть поближе к храму?
